<http://www.worldkg.org/resource/2366519599>	<http://www.worldkg.org/schema/delivery>	delivery-yes
<http://www.worldkg.org/resource/2703242521>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2516877509>
<http://www.worldkg.org/resource/2703242519>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703242507>
<http://www.worldkg.org/resource/6169673876>	<http://www.w3.org/2000/01/rdf-schema#label>	Empire Grocery & Deli
<http://www.worldkg.org/resource/396444293>	<Line_roads-Intersect-Line_roads>	<http://www.worldkg.org/resource/483704512>
<http://www.worldkg.org/resource/2703242521>	<Point_pois-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/264669362>
<http://www.worldkg.org/resource/324852063>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/2703242518>
<http://www.worldkg.org/resource/2409935353>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/324852063>
<http://www.worldkg.org/resource/7680594071>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/3708656737>
<http://www.worldkg.org/resource/2377128182>	<RegionId>	4_2
<http://www.worldkg.org/resource/22914179>	<Line_roads-Intersect-Line_roads>	<http://www.worldkg.org/resource/384178813>
<http://www.worldkg.org/resource/324852063>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/2409935351>
<http://www.worldkg.org/resource/387790424>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/405049889>
<http://www.worldkg.org/resource/396444293>	<http://www.worldkg.org/schema/lanes>	lanes-4
<http://www.worldkg.org/resource/2409946228>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/324852063>
<http://www.worldkg.org/resource/405049889>	<http://www.worldkg.org/schema/wheelchair>	wheelchair-yes
<http://www.worldkg.org/resource/2703242518>	<Point_pois-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/264669362>
<http://www.worldkg.org/resource/257671578>	<RegionId>	4_2
<http://www.worldkg.org/resource/2409946234>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2366519594>
<http://www.worldkg.org/resource/2703169719>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.opengis.net/ont/sf#Point>
<http://www.worldkg.org/resource/483704512>	<Point_pofw-Adjacent-Line_roads>	<http://www.worldkg.org/resource/264669366>
<http://www.worldkg.org/resource/5759451736>	<Point_transport-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2516877509>
<http://www.worldkg.org/resource/384178813>	<Line_roads-Intersect-Line_roads>	<http://www.worldkg.org/resource/384178812>
<http://www.worldkg.org/resource/3874983057>	<http://www.worldkg.org/schema/openingHours>	openingHours-Mo-Su 07:00-20:00
<http://www.worldkg.org/resource/2408375729>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/Restaurant>
<http://www.worldkg.org/resource/2703169719>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2516877509>
<http://www.worldkg.org/resource/256082877>	<Point_pois-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/264669362>
<http://www.worldkg.org/resource/3874983057>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/116672333>
<http://www.worldkg.org/resource/4243416298>	<Point_pois-Adjacent-Point_pofw>	<http://www.worldkg.org/resource/264651587>
<http://www.worldkg.org/resource/384178813>	<http://www.worldkg.org/schema/hgv>	hgv-local
<http://www.worldkg.org/resource/6171412797>	<http://www.worldkg.org/schema/phone>	phone-+1 212-366-9222
<http://www.worldkg.org/resource/4243416298>	<http://www.worldkg.org/schema/addrPostcode>	addrPostcode-10011
<http://www.worldkg.org/resource/256082877>	<Point_pofw-Adjacent-Point_pois>	<http://www.worldkg.org/resource/264662215>
<http://www.worldkg.org/resource/396444293>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/6171412797>
<http://www.worldkg.org/resource/2703242519>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/6210240538>
<http://www.worldkg.org/resource/384178813>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/2409935351>
<http://www.worldkg.org/resource/264669362>	<http://www.worldkg.org/schema/roofShape>	roofShape-flat
<http://www.worldkg.org/resource/6169678322>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/6169673876>
<http://www.worldkg.org/resource/396444293>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.opengis.net/ont/sf#Line>
<http://www.worldkg.org/resource/4850904721>	<http://www.w3.org/2000/01/rdf-schema#label>	Citizens of Chelsea
<http://www.worldkg.org/resource/3792532817>	<http://www.worldkg.org/schema/website>	website-https://www.fikanyc.com/
<http://www.worldkg.org/resource/2409946234>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2409935353>
<http://www.worldkg.org/resource/597821266>	<Line_roads-Adjacent-Point_pois>	<http://www.worldkg.org/resource/257671578>
<http://www.worldkg.org/resource/5265744362>	<http://www.worldkg.org/schema/bench>	bench-yes
<http://www.worldkg.org/resource/2516877509>	<http://www.worldkg.org/schema/contactTwitter>	contactTwitter-https://twitter.com/TxikitoNYC
<http://www.worldkg.org/resource/2366519594>	<http://www.worldkg.org/schema/addrPostcode>	addrPostcode-10011
<http://www.worldkg.org/resource/2516877509>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703169719>
<http://www.worldkg.org/resource/6210240538>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2366519594>
<http://www.worldkg.org/resource/5759451736>	<Point_transport-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/387790424>
<http://www.worldkg.org/resource/2407891431>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2377128182>
<http://www.worldkg.org/resource/6053220685>	<http://www.worldkg.org/schema/email>	email-info@empire-diner.com
<http://www.worldkg.org/resource/256082877>	<RegionId>	4_2
<http://www.worldkg.org/resource/3708656737>	<http://www.worldkg.org/schema/capacity>	capacity-39
<http://www.worldkg.org/resource/5265744362>	<Point_transport-Adjacent-Point_pois>	<http://www.worldkg.org/resource/7680594071>
<http://www.worldkg.org/resource/384178813>	<http://www.worldkg.org/schema/surface>	surface-asphalt
<http://www.worldkg.org/resource/2409946234>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/Restaurant>
<http://www.worldkg.org/resource/2409946234>	<http://www.w3.org/2000/01/rdf-schema#label>	The Meatball Company
<http://www.worldkg.org/resource/2703242521>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/Cafe>
<http://www.worldkg.org/resource/6139645147>	<http://www.worldkg.org/schema/phone>	phone-+1-212-463-0535
<http://www.worldkg.org/resource/384178812>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/6210240538>
<http://www.worldkg.org/resource/3708656737>	<RegionId>	4_2
<http://www.worldkg.org/resource/6210240538>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/ShopSupermarket>
<http://www.worldkg.org/resource/597821266>	<http://www.worldkg.org/schema/lanes>	lanes-1
<http://www.worldkg.org/resource/2703242507>	<Point_pofw-Adjacent-Point_pois>	<http://www.worldkg.org/resource/264669366>
<http://www.worldkg.org/resource/264651587>	<Line_roads-Adjacent-Point_pofw>	<http://www.worldkg.org/resource/22914179>
<http://www.worldkg.org/resource/4850904721>	<http://www.worldkg.org/schema/addrHousenumber>	addrHousenumber-401
<http://www.worldkg.org/resource/324852063>	<http://www.worldkg.org/schema/gnisFeatureId>	gnisFeatureId-2083025
<http://www.worldkg.org/resource/2703242521>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703242507>
<http://www.worldkg.org/resource/6169673876>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/5620080125>
<http://www.worldkg.org/resource/7680594071>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/22914179>
<http://www.worldkg.org/resource/264669366>	<Point_pofw-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703169719>
<http://www.worldkg.org/resource/2366519594>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2409946234>
<http://www.worldkg.org/resource/264662215>	<http://www.worldkg.org/schema/addrPostcode>	addrPostcode-10011
<http://www.worldkg.org/resource/264669366>	<http://www.worldkg.org/schema/addrHousenumber>	addrHousenumber-359
<http://www.worldkg.org/resource/264669366>	<http://www.w3.org/2000/01/rdf-schema#label>	Saint Eleftherios Greek Orthodox Church
<http://www.worldkg.org/resource/7680594076>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2377128182>
<http://www.worldkg.org/resource/3792532817>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2409935353>
<http://www.worldkg.org/resource/5400496979>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/3708656737>
<http://www.worldkg.org/resource/7680594071>	<Point_pois-Adjacent-Point_pofw>	<http://www.worldkg.org/resource/264651587>
<http://www.worldkg.org/resource/2366519594>	<http://www.worldkg.org/schema/openingHours>	openingHours-Mo-Fr 09:00-18:00
<http://www.worldkg.org/resource/670519221>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/4243416298>
<http://www.worldkg.org/resource/483704512>	<Line_roads-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/387790424>
<http://www.worldkg.org/resource/6210240538>	<http://www.worldkg.org/schema/openingHours>	openingHours-Mo-Sa 06:00-24:00; Su 07:00-23:00
<http://www.worldkg.org/resource/2407882461>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/257671578>
<http://www.worldkg.org/resource/6169673876>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/597821266>
<http://www.worldkg.org/resource/384178813>	<Line_roads-Intersect-Line_roads>	<http://www.worldkg.org/resource/22914179>
<http://www.worldkg.org/resource/3708656737>	<http://www.worldkg.org/schema/networkWikidata>	networkWikidata-Q2974438
<http://www.worldkg.org/resource/2366519595>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/324852063>
<http://www.worldkg.org/resource/264669364>	<http://www.worldkg.org/schema/nycdoittBin>	nycdoittBin-1083596
<http://www.worldkg.org/resource/6171412797>	<http://www.worldkg.org/schema/delivery>	delivery-yes
<http://www.worldkg.org/resource/6171412797>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/324852063>
<http://www.worldkg.org/resource/2377128182>	<http://www.w3.org/2000/01/rdf-schema#label>	Starbucks
<http://www.worldkg.org/resource/6053220685>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2366519599>
<http://www.worldkg.org/resource/6139645147>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2409935351>
<http://www.worldkg.org/resource/4850904721>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703242519>
<http://www.worldkg.org/resource/2366519596>	<http://www.w3.org/2000/01/rdf-schema#label>	Chelsea Square Restaurant
<http://www.worldkg.org/resource/2409935353>	<http://www.worldkg.org/schema/addrCountry>	addrCountry-US
<http://www.worldkg.org/resource/483704512>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/2407882461>
<http://www.worldkg.org/resource/597821266>	<http://www.w3.org/2000/01/rdf-schema#label>	West 26th Street
<http://www.worldkg.org/resource/2366519596>	<http://www.worldkg.org/schema/toilets>	toilets-yes
<http://www.worldkg.org/resource/384178813>	<http://www.worldkg.org/schema/oneway>	oneway-yes
<http://www.worldkg.org/resource/2366519594>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2366519596>
<http://www.worldkg.org/resource/5265744362>	<Point_transport-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2408375729>
<http://www.worldkg.org/resource/264662215>	<http://www.worldkg.org/schema/height>	height-13.3
<http://www.worldkg.org/resource/264651626>	<Point_pofw-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/264651587>
<http://www.worldkg.org/resource/405049889>	<http://www.worldkg.org/schema/fee>	fee-yes
<http://www.worldkg.org/resource/2703242518>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703242521>
<http://www.worldkg.org/resource/22914179>	<http://www.w3.org/2000/01/rdf-schema#label>	West 22nd Street
<http://www.worldkg.org/resource/5265744362>	<Point_transport-Adjacent-Point_pois>	<http://www.worldkg.org/resource/4243416298>
<http://www.worldkg.org/resource/264651587>	<Point_transport-Adjacent-Point_pofw>	<http://www.worldkg.org/resource/5265744362>
<http://www.worldkg.org/resource/264662215>	<http://www.worldkg.org/schema/source>	source-Local Knowledge
<http://www.worldkg.org/resource/483704512>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/2703242519>
<http://www.worldkg.org/resource/384178812>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/7680594076>
<http://www.worldkg.org/resource/5759451736>	<Point_transport-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703242507>
<http://www.worldkg.org/resource/2409935351>	<http://www.w3.org/2000/01/rdf-schema#label>	Chelsea Cottage's Viet Grill
<http://www.worldkg.org/resource/5620080125>	<Point_pois-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/264669362>
<http://www.worldkg.org/resource/6171412797>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/405049889>
<http://www.worldkg.org/resource/2366519594>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.opengis.net/ont/sf#Point>
<http://www.worldkg.org/resource/264651626>	<http://www.worldkg.org/schema/addrPostcode>	addrPostcode-10011
<http://www.worldkg.org/resource/264651587>	<http://www.worldkg.org/schema/denomination>	denomination-protestant
<http://www.worldkg.org/resource/483704512>	<Line_roads-Intersect-Line_roads>	<http://www.worldkg.org/resource/396444293>
<http://www.worldkg.org/resource/6139645147>	<http://www.worldkg.org/schema/delivery>	delivery-yes
<http://www.worldkg.org/resource/264651587>	<http://www.worldkg.org/schema/nycdoittBin>	nycdoittBin-1013360
<http://www.worldkg.org/resource/2377128182>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/Cafe>
<http://www.worldkg.org/resource/264651626>	<RegionId>	4_2
<http://www.worldkg.org/resource/264651626>	<Point_pois-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/6139645147>
<http://www.worldkg.org/resource/597821266>	<http://www.worldkg.org/schema/surface>	surface-asphalt
<http://www.worldkg.org/resource/5265744362>	<Point_transport-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2407891431>
<http://www.worldkg.org/resource/2366519594>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2409935351>
<http://www.worldkg.org/resource/2366519594>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/384178812>
<http://www.worldkg.org/resource/2366519595>	<http://www.worldkg.org/schema/addrPostcode>	addrPostcode-10011
<http://www.worldkg.org/resource/264669366>	<http://www.worldkg.org/schema/website>	website-http://www.steleftherios.ny.goarch.org/
<http://www.worldkg.org/resource/264662215>	<Point_pofw-Adjacent-Point_pois>	<http://www.worldkg.org/resource/256082877>
<http://www.worldkg.org/resource/2366519599>	<http://www.worldkg.org/schema/contactTwitter>	contactTwitter-https://twitter.com/NewYorkBurgerCo
<http://www.worldkg.org/resource/2703242521>	<http://www.worldkg.org/schema/operator>	operator-Jim Lahey
<http://www.worldkg.org/resource/2703242507>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/324852063>
<http://www.worldkg.org/resource/2407882461>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.opengis.net/ont/sf#Point>
<http://www.worldkg.org/resource/3708656737>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/670519221>
<http://www.worldkg.org/resource/264651626>	<http://www.w3.org/2000/01/rdf-schema#label>	SVA Theater
<http://www.worldkg.org/resource/7680594071>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/4243416298>
<http://www.worldkg.org/resource/2516877509>	<http://www.worldkg.org/schema/addrHousenumber>	addrHousenumber-240
<http://www.worldkg.org/resource/2703242507>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/Restaurant>
<http://www.worldkg.org/resource/2408375729>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/7680594071>
<http://www.worldkg.org/resource/405049889>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/597821266>
<http://www.worldkg.org/resource/5620080125>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/324852063>
<http://www.worldkg.org/resource/2703242518>	<http://www.worldkg.org/schema/medicalSupply>	medicalSupply-yes
<http://www.worldkg.org/resource/264669366>	<Point_pois-Adjacent-Point_pofw>	<http://www.worldkg.org/resource/6169673876>
<http://www.worldkg.org/resource/2703242521>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/387790424>
<http://www.worldkg.org/resource/2408375729>	<RegionId>	4_2
<http://www.worldkg.org/resource/597821266>	<Line_roads-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/264669364>
<http://www.worldkg.org/resource/6053220685>	<http://www.worldkg.org/schema/wikipedia>	wikipedia-en:Empire Diner
<http://www.worldkg.org/resource/2366519595>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/Bank>
<http://www.worldkg.org/resource/2366519594>	<http://www.worldkg.org/schema/addrCountry>	addrCountry-US
<http://www.worldkg.org/resource/405049889>	<http://www.w3.org/2000/01/rdf-schema#label>	Chelsea Recreation Center
<http://www.worldkg.org/resource/6171412797>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/396444293>
<http://www.worldkg.org/resource/264669362>	<http://www.worldkg.org/schema/buildingMaterial>	buildingMaterial-brick
<http://www.worldkg.org/resource/6210240538>	<http://www.worldkg.org/schema/phone>	phone-+1 212-229-3896
<http://www.worldkg.org/resource/2377128182>	<http://www.worldkg.org/schema/takeaway>	takeaway-yes
<http://www.worldkg.org/resource/116672333>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/2409946228>
<http://www.worldkg.org/resource/2703242518>	<http://www.w3.org/2000/01/rdf-schema#label>	NuCare Pharmacy and Surgical
<http://www.worldkg.org/resource/2516877509>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/324852063>
<http://www.worldkg.org/resource/2366519594>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/Bank>
<http://www.worldkg.org/resource/405049889>	<http://www.worldkg.org/schema/operator>	operator-NYC Parks
<http://www.worldkg.org/resource/2703169719>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/387790424>
<http://www.worldkg.org/resource/2516877509>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/6169673876>
<http://www.worldkg.org/resource/2516877509>	<http://www.worldkg.org/schema/reservation>	reservation-yes
<http://www.worldkg.org/resource/2377128182>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/670519221>
<http://www.worldkg.org/resource/324852063>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/2703242519>
<http://www.worldkg.org/resource/405049889>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.opengis.net/ont/sf#Point>
<http://www.worldkg.org/resource/22914179>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/2409946228>
<http://www.worldkg.org/resource/2407891431>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/670519221>
<http://www.worldkg.org/resource/6053220685>	<http://www.worldkg.org/schema/delivery>	delivery-yes
<http://www.worldkg.org/resource/264651587>	<Point_pois-Adjacent-Point_pofw>	<http://www.worldkg.org/resource/2377128182>
<http://www.worldkg.org/resource/4243416298>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/Florist>
<http://www.worldkg.org/resource/2409946228>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2409946234>
<http://www.worldkg.org/resource/3792532817>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/22914179>
<http://www.worldkg.org/resource/483704512>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/2703169719>
<http://www.worldkg.org/resource/22914179>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/2377128182>
<http://www.worldkg.org/resource/256082877>	<http://www.w3.org/2000/01/rdf-schema#label>	Penn South Playground
<http://www.worldkg.org/resource/324852063>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/6053220685>
<http://www.worldkg.org/resource/2366519595>	<http://www.worldkg.org/schema/openingHours>	openingHours-Mo-Fr 08:00-18:00; Sa 09:00-15:00
<http://www.worldkg.org/resource/483704512>	<http://www.worldkg.org/schema/tigerReviewed>	tigerReviewed-no
<http://www.worldkg.org/resource/264662215>	<http://www.worldkg.org/schema/website>	website-http://daytoninmanhattan.blogspot.com/2011/08/picturesque-1874-manor-chapel-348-west.html
<http://www.worldkg.org/resource/405049889>	<RegionId>	4_2
<http://www.worldkg.org/resource/4850904721>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/387790424>
<http://www.worldkg.org/resource/3708656737>	<http://www.w3.org/2000/01/rdf-schema#label>	Citi Bike - W 22 St & 8 Ave
<http://www.worldkg.org/resource/597821266>	<http://www.worldkg.org/schema/tigerNameDirectionPrefix>	tigerNameDirectionPrefix-W
<http://www.worldkg.org/resource/396444293>	<http://www.worldkg.org/schema/oneway>	oneway-yes
<http://www.worldkg.org/resource/2366519595>	<http://www.worldkg.org/schema/brandWikipedia>	brandWikipedia-en:Chase Bank
<http://www.worldkg.org/resource/5400496979>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/4243416298>
<http://www.worldkg.org/resource/2516877509>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703242518>
<http://www.worldkg.org/resource/6169673876>	<http://www.worldkg.org/schema/addrPostcode>	addrPostcode-10001
<http://www.worldkg.org/resource/264651587>	<http://www.worldkg.org/schema/addrPostcode>	addrPostcode-10011
<http://www.worldkg.org/resource/264651626>	<Point_pofw-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/264669366>
<http://www.worldkg.org/resource/384178813>	<http://www.w3.org/2000/01/rdf-schema#label>	9th Avenue
<http://www.worldkg.org/resource/2366519599>	<http://www.worldkg.org/schema/cuisine>	cuisine-burger
<http://www.worldkg.org/resource/2703242519>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2516877509>
<http://www.worldkg.org/resource/264669366>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/PlaceOfWorship>
<http://www.worldkg.org/resource/264669364>	<Point_pois-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/5400496979>
<http://www.worldkg.org/resource/2703242521>	<Point_transport-Adjacent-Point_pois>	<http://www.worldkg.org/resource/5759451736>
<http://www.worldkg.org/resource/2409946228>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/3792532817>
<http://www.worldkg.org/resource/3708656737>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.opengis.net/ont/sf#Point>
<http://www.worldkg.org/resource/2703242521>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703169719>
<http://www.worldkg.org/resource/2703169719>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/Restaurant>
<http://www.worldkg.org/resource/5265744362>	<Point_transport-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/264669364>
<http://www.worldkg.org/resource/2409935353>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/3792532817>
<http://www.worldkg.org/resource/2366519599>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/116672333>
<http://www.worldkg.org/resource/6169678322>	<http://www.w3.org/2000/01/rdf-schema#label>	Laundry Club
<http://www.worldkg.org/resource/2408375729>	<http://www.worldkg.org/schema/addrHousenumber>	addrHousenumber-261
<http://www.worldkg.org/resource/597821266>	<http://www.worldkg.org/schema/cyclewayRight>	cyclewayRight-track
<http://www.worldkg.org/resource/2409935353>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/384178813>
<http://www.worldkg.org/resource/2408375729>	<http://www.worldkg.org/schema/addrState>	addrState-NY
<http://www.worldkg.org/resource/2703169719>	<http://www.worldkg.org/schema/addrHousenumber>	addrHousenumber-229
<http://www.worldkg.org/resource/6053220685>	<http://www.worldkg.org/schema/reservation>	reservation-yes
<http://www.worldkg.org/resource/324852063>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/2409946234>
<http://www.worldkg.org/resource/2409946228>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2409935351>
<http://www.worldkg.org/resource/2703169719>	<Point_pofw-Adjacent-Point_pois>	<http://www.worldkg.org/resource/264669366>
<http://www.worldkg.org/resource/3708656737>	<http://www.worldkg.org/schema/brandWikipedia>	brandWikipedia-en:Citi Bike
<http://www.worldkg.org/resource/2408375729>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/4243416298>
<http://www.worldkg.org/resource/483704512>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/HighwayResidential>
<http://www.worldkg.org/resource/324852063>	<Line_roads-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/116672333>
<http://www.worldkg.org/resource/6139645147>	<http://www.worldkg.org/schema/openingHours>	openingHours-Mo,Tu 16:00-23:00; We 16:00-24:00; Th 15:00-24:00; Fr 15:00-01:00; Sa 16:00-01:00; Su 16:00-23:00
<http://www.worldkg.org/resource/384178813>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/2366519596>
<http://www.worldkg.org/resource/2703242507>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703242521>
<http://www.worldkg.org/resource/2409946234>	<http://www.worldkg.org/schema/addrHousenumber>	addrHousenumber-200
<http://www.worldkg.org/resource/2407891431>	<http://www.worldkg.org/schema/addrPostcode>	addrPostcode-10001
<http://www.worldkg.org/resource/7680594076>	<Point_pois-Adjacent-Point_pofw>	<http://www.worldkg.org/resource/264651587>
<http://www.worldkg.org/resource/116672333>	<http://www.worldkg.org/schema/tigerReviewed>	tigerReviewed-no
<http://www.worldkg.org/resource/6169678322>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703242507>
<http://www.worldkg.org/resource/2409935353>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/22914179>
<http://www.worldkg.org/resource/2366519599>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/FastFood>
<http://www.worldkg.org/resource/396444293>	<http://www.worldkg.org/schema/maxspeed>	maxspeed-25 mph
<http://www.worldkg.org/resource/483704512>	<Line_roads-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/264669364>
<http://www.worldkg.org/resource/6169673876>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703242521>
<http://www.worldkg.org/resource/3708656737>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/22914179>
